# Spin 1
# Original Fermi-level:     -8.54323 eV
# DOS shifted relative to Fermi-level
#  Energy (eV)     DOS (/eV)    Local iDOS
      -8.37158       0.00000       0.00000
      -8.36968       0.00000       0.00000
      -8.36777       0.00000       0.00000
      -8.36587       0.00000       0.00000
      -8.36396       0.00000       0.00000
      -8.36206       0.00000       0.00000
      -8.36015       0.00000       0.00000
      -8.35825       0.00000       0.00000
      -8.35634       0.00000       0.00000
      -8.35444       0.00000       0.00000
      -8.35253       0.00000       0.00000
      -8.35063       0.00000       0.00000
      -8.34873       0.00000       0.00000
      -8.34682       0.00000       0.00000
      -8.34492       0.00000       0.00000
      -8.34301       0.00000       0.00000
      -8.34111       0.00000       0.00000
      -8.33920       0.00000       0.00000
      -8.33730       0.00000       0.00000
      -8.33539       0.00000       0.00000
      -8.33349       0.00000       0.00000
      -8.33158       0.00000       0.00000
      -8.32968       0.00000       0.00000
      -8.32777       0.00000       0.00000
      -8.32587       0.00000       0.00000
      -8.32396       0.00000       0.00000
      -8.32206       0.00000       0.00000
      -8.32015       0.00000       0.00000
      -8.31825       0.00000       0.00000
      -8.31634       0.00000       0.00000
      -8.31444       0.00000       0.00000
      -8.31253       0.00000       0.00000
      -8.31063       0.00000       0.00000
      -8.30872       0.00000       0.00000
      -8.30682       0.00000       0.00000
      -8.30492       0.00000       0.00000
      -8.30301       0.00000       0.00000
      -8.30111       0.00000       0.00000
      -8.29920       0.00000       0.00000
      -8.29730       0.00000       0.00000
      -8.29539       0.00000       0.00000
      -8.29349       0.00000       0.00000
      -8.29158       0.00000       0.00000
      -8.28968       0.00000       0.00000
      -8.28777       0.00000       0.00000
      -8.28587       0.00000       0.00000
      -8.28396       0.00000       0.00000
      -8.28206       0.00000       0.00000
      -8.28015       0.00000       0.00000
      -8.27825       0.00000       0.00000
      -8.27634       0.00000       0.00000
      -8.27444       0.00000       0.00000
      -8.27253       0.00000       0.00000
      -8.27063       0.00000       0.00000
      -8.26872       0.00000       0.00000
      -8.26682       0.00000       0.00000
      -8.26491       0.00000       0.00000
      -8.26301       0.00000       0.00000
      -8.26110       0.00000       0.00000
      -8.25920       0.00000       0.00000
      -8.25730       0.00000       0.00000
      -8.25539       0.00000       0.00000
      -8.25349       0.00000       0.00000
      -8.25158       0.00000       0.00000
      -8.24968       0.00000       0.00000
      -8.24777       0.00000       0.00000
      -8.24587       0.00000       0.00000
      -8.24396       0.00000       0.00000
      -8.24206       0.00000       0.00000
      -8.24015       0.00000       0.00000
      -8.23825       0.00000       0.00000
      -8.23634       0.00000       0.00000
      -8.23444       0.00000       0.00000
      -8.23253       0.00000       0.00000
      -8.23063       0.00000       0.00000
      -8.22872       0.00000       0.00000
      -8.22682       0.00000       0.00000
      -8.22491       0.00000       0.00000
      -8.22301       0.00000       0.00000
      -8.22110       0.00000       0.00000
      -8.21920       0.00000       0.00000
      -8.21729       0.00000       0.00000
      -8.21539       0.00000       0.00000
      -8.21348       0.00000       0.00000
      -8.21158       0.00000       0.00000
      -8.20968       0.00000       0.00000
      -8.20777       0.00000       0.00000
      -8.20587       0.00000       0.00000
      -8.20396       0.00000       0.00000
      -8.20206       0.00000       0.00000
      -8.20015       0.00000       0.00000
      -8.19825       0.00000       0.00000
      -8.19634       0.00000       0.00000
      -8.19444       0.00000       0.00000
      -8.19253       0.00000       0.00000
      -8.19063       0.00000       0.00000
      -8.18872       0.00000       0.00000
      -8.18682       0.00000       0.00000
      -8.18491       0.00000       0.00000
