# Spin 1
# Original Fermi-level:     -3.91787 eV
# DOS shifted relative to Fermi-level
#  Energy (eV)     DOS (/eV)    Local iDOS
      -9.53705       0.00000       2.00000
      -9.53487       0.00000       2.00000
      -9.53269       0.00000       2.00000
      -9.53052       0.00000       2.00000
      -9.52834       0.00000       2.00000
      -9.52616       0.00000       2.00000
      -9.52399       0.00000       2.00000
      -9.52181       0.00000       2.00000
      -9.51963       0.00000       2.00000
      -9.51745       0.00000       2.00000
      -9.51528       0.00000       2.00000
      -9.51310       0.00000       2.00000
      -9.51092       0.00000       2.00000
      -9.50875       0.00000       2.00000
      -9.50657       0.00000       2.00000
      -9.50439       0.00000       2.00000
      -9.50222       0.00000       2.00000
      -9.50004       0.00000       2.00000
      -9.49786       0.00000       2.00000
      -9.49569       0.00000       2.00000
      -9.49351       0.00000       2.00000
      -9.49133       0.00000       2.00000
      -9.48915       0.00000       2.00000
      -9.48698       0.00000       2.00000
      -9.48480       0.00000       2.00000
      -9.48262       0.00000       2.00000
      -9.48045       0.00000       2.00000
      -9.47827       0.00000       2.00000
      -9.47609       0.00000       2.00000
      -9.47392       0.00000       2.00000
      -9.47174       0.00000       2.00000
      -9.46956       0.00000       2.00000
      -9.46739       0.00000       2.00000
      -9.46521       0.00000       2.00000
      -9.46303       0.00000       2.00000
      -9.46085       0.00000       2.00000
      -9.45868       0.00000       2.00000
      -9.45650       0.00000       2.00000
      -9.45432       0.00000       2.00000
      -9.45215       0.00000       2.00000
      -9.44997       0.00000       2.00000
      -9.44779       0.00000       2.00000
      -9.44562       0.00000       2.00000
      -9.44344       0.00000       2.00000
      -9.44126       0.00000       2.00000
      -9.43909       0.00000       2.00000
      -9.43691       0.00000       2.00000
      -9.43473       0.00000       2.00000
      -9.43255       0.00000       2.00000
      -9.43038       0.00000       2.00000
      -9.42820       0.00000       2.00000
      -9.42602       0.00000       2.00000
      -9.42385       0.00000       2.00000
      -9.42167       0.00000       2.00000
      -9.41949       0.00000       2.00000
      -9.41732       0.00000       2.00000
      -9.41514       0.00000       2.00000
      -9.41296       0.00000       2.00000
      -9.41079       0.00000       2.00000
      -9.40861       0.00000       2.00000
      -9.40643       0.00000       2.00000
      -9.40426       0.00000       2.00000
      -9.40208       0.00000       2.00000
      -9.39990       0.00000       2.00000
      -9.39772       0.00000       2.00000
      -9.39555       0.00000       2.00000
      -9.39337       0.00000       2.00000
      -9.39119       0.00000       2.00000
      -9.38902       0.00000       2.00000
      -9.38684       0.00000       2.00000
      -9.38466       0.00000       2.00000
      -9.38249       0.00000       2.00000
      -9.38031       0.00000       2.00000
      -9.37813       0.00000       2.00000
      -9.37596       0.00000       2.00000
      -9.37378       0.00000       2.00000
      -9.37160       0.00000       2.00000
      -9.36942       0.00000       2.00000
      -9.36725       0.00000       2.00000
      -9.36507       0.00000       2.00000
      -9.36289       0.00000       2.00000
      -9.36072       0.00000       2.00000
      -9.35854       0.00000       2.00000
      -9.35636       0.00000       2.00000
      -9.35419       0.00000       2.00000
      -9.35201       0.00000       2.00000
      -9.34983       0.00000       2.00000
      -9.34766       0.00000       2.00000
      -9.34548       0.00000       2.00000
      -9.34330       0.00000       2.00000
      -9.34112       0.00000       2.00000
      -9.33895       0.00000       2.00000
      -9.33677       0.00000       2.00000
      -9.33459       0.00000       2.00000
      -9.33242       0.00000       2.00000
      -9.33024       0.00000       2.00000
      -9.32806       0.00000       2.00000
      -9.32589       0.00000       2.00000
      -9.32371       0.00000       2.00000
      -9.32153       0.00000       2.00000
      -9.31936       0.00000       2.00000
      -9.31718       0.00000       2.00000
      -9.31500       0.00000       2.00000
      -9.31282       0.00000       2.00000
      -9.31065       0.00000       2.00000
      -9.30847       0.00000       2.00000
      -9.30629       0.00000       2.00000
      -9.30412       0.00000       2.00000
      -9.30194       0.00000       2.00000
      -9.29976       0.00000       2.00000
      -9.29759       0.00000       2.00000
      -9.29541       0.00000       2.00000
      -9.29323       0.00000       2.00000
      -9.29106       0.00000       2.00000
      -9.28888       0.00000       2.00000
      -9.28670       0.00000       2.00000
      -9.28452       0.00000       2.00000
      -9.28235       0.00000       2.00000
      -9.28017       0.00000       2.00000
      -9.27799       0.00000       2.00000
      -9.27582       0.00000       2.00000
      -9.27364       0.00000       2.00000
      -9.27146       0.00000       2.00000
      -9.26929       0.00000       2.00000
      -9.26711       0.00000       2.00000
      -9.26493       0.00000       2.00000
      -9.26276       0.00000       2.00000
      -9.26058       0.00000       2.00000
      -9.25840       0.00000       2.00000
      -9.25623       0.00000       2.00000
      -9.25405       0.00000       2.00000
      -9.25187       0.00000       2.00000
      -9.24969       0.00000       2.00000
      -9.24752       0.00000       2.00000
      -9.24534       0.00000       2.00000
      -9.24316       0.00000       2.00000
      -9.24099       0.00000       2.00000
      -9.23881       0.00000       2.00000
      -9.23663       0.00000       2.00000
      -9.23446       0.00000       2.00000
      -9.23228       0.00000       2.00000
      -9.23010       0.00000       2.00000
      -9.22793       0.00000       2.00000
      -9.22575       0.00000       2.00000
      -9.22357       0.00000       2.00000
      -9.22139       0.00000       2.00000
      -9.21922       0.00000       2.00000
      -9.21704       0.00000       2.00000
      -9.21486       0.00000       2.00000
      -9.21269       0.00000       2.00000
      -9.21051       0.00000       2.00000
      -9.20833       0.00000       2.00000
      -9.20616       0.00000       2.00000
      -9.20398       0.00000       2.00000
      -9.20180       0.00000       2.00000
      -9.19963       0.00000       2.00000
      -9.19745       0.00000       2.00000
      -9.19527       0.00000       2.00000
      -9.19309       0.00000       2.00000
      -9.19092       0.00000       2.00000
      -9.18874       0.00000       2.00000
      -9.18656       0.00000       2.00000
      -9.18439       0.00000       2.00000
      -9.18221       0.00000       2.00000
      -9.18003       0.00000       2.00000
      -9.17786       0.00000       2.00000
      -9.17568       0.00000       2.00000
      -9.17350       0.00000       2.00000
      -9.17133       0.00000       2.00000
      -9.16915       0.00000       2.00000
      -9.16697       0.00000       2.00000
      -9.16479       0.00000       2.00000
      -9.16262       0.00000       2.00000
      -9.16044       0.00000       2.00000
      -9.15826       0.00000       2.00000
      -9.15609       0.00000       2.00000
      -9.15391       0.00000       2.00000
      -9.15173       0.00000       2.00000
      -9.14956       0.00000       2.00000
      -9.14738       0.00000       2.00000
      -9.14520       0.00000       2.00000
      -9.14303       0.00000       2.00000
      -9.14085       0.00000       2.00000
      -9.13867       0.00000       2.00000
      -9.13649       0.00000       2.00000
      -9.13432       0.00000       2.00000
      -9.13214       0.00000       2.00000
      -9.12996       0.00000       2.00000
      -9.12779       0.00000       2.00000
      -9.12561       0.00000       2.00000
      -9.12343       0.00000       2.00000
      -9.12126       0.00000       2.00000
