   1.7241379310344828E-005   9.2615044250530160E-002
   1.7448275862068966E-005   9.2615045762617962E-002
   1.7657655172413792E-005   9.2615047310929705E-002
   1.7869547034482760E-005   9.2615048896343227E-002
   1.8083981598896553E-005   9.2615050519757630E-002
   1.8300989378083313E-005   9.2615052182093691E-002
   1.8520601250620311E-005   9.2615053884294418E-002
   1.8742848465627754E-005   9.2615055627325499E-002
   1.8967762647215291E-005   9.2615057412175655E-002
   1.9195375798981874E-005   9.2615059239857925E-002
   1.9425720308569655E-005   9.2615061111409602E-002
   1.9658828952272490E-005   9.2615063027892811E-002
   1.9894734899699759E-005   9.2615064990395499E-002
   2.0133471718496162E-005   9.2615067000031762E-002
   2.0375073379118114E-005   9.2615069057942548E-002
   2.0619574259667532E-005   9.2615071165296117E-002
   2.0867009150783540E-005   9.2615073323289110E-002
   2.1117413260592947E-005   9.2615075533147101E-002
   2.1370822219720061E-005   9.2615077796125142E-002
   2.1627272086356702E-005   9.2615080113508538E-002
   2.1886799351392983E-005   9.2615082486613445E-002
   2.2149440943609697E-005   9.2615084916788132E-002
   2.2415234234933016E-005   9.2615087405413021E-002
   2.2684217045752209E-005   9.2615089953902052E-002
   2.2956427650301237E-005   9.2615092563703233E-002
   2.3231904782104854E-005   9.2615095236299572E-002
   2.3510687639490108E-005   9.2615097973209853E-002
   2.3792815891163992E-005   9.2615100775989237E-002
   2.4078329681857960E-005   9.2615103646230545E-002
   2.4367269638040258E-005   9.2615106585565071E-002
   2.4659676873696739E-005   9.2615109595663506E-002
   2.4955592996181101E-005   9.2615112678236661E-002
   2.5255060112135275E-005   9.2615115835036940E-002
   2.5558120833480898E-005   9.2615119067858589E-002
   2.5864818283482669E-005   9.2615122378539652E-002
   2.6175196102884459E-005   9.2615125768962220E-002
   2.6489298456119072E-005   9.2615129241053626E-002
   2.6807170037592502E-005   9.2615132796787999E-002
   2.7128856078043613E-005   9.2615136438187196E-002
   2.7454402350980138E-005   9.2615140167321530E-002
   2.7783855179191901E-005   9.2615143986311418E-002
   2.8117261441342203E-005   9.2615147897328540E-002
   2.8454668578638309E-005   9.2615151902596851E-002
   2.8796124601581972E-005   9.2615156004394211E-002
   2.9141678096800950E-005   9.2615160205053088E-002
   2.9491378233962569E-005   9.2615164506962555E-002
   2.9845274772770115E-005   9.2615168912569310E-002
   3.0203418070043359E-005   9.2615173424378847E-002
   3.0565859086883882E-005   9.2615178044957516E-002
   3.0932649395926486E-005   9.2615182776933480E-002
   3.1303841188677608E-005   9.2615187622997988E-002
   3.1679487282941732E-005   9.2615192585907558E-002
   3.2059641130337031E-005   9.2615197668485097E-002
   3.2444356823901077E-005   9.2615202873621919E-002
   3.2833689105787897E-005   9.2615208204278626E-002
   3.3227693375057347E-005   9.2615213663487864E-002
   3.3626425695558041E-005   9.2615219254355077E-002
   3.4029942803904732E-005   9.2615224980060792E-002
   3.4438302117551596E-005   9.2615230843862306E-002
   3.4851561742962214E-005   9.2615236849095561E-002
   3.5269780483877753E-005   9.2615242999176936E-002
   3.5693017849684288E-005   9.2615249297605298E-002
   3.6121334063880510E-005   9.2615255747963990E-002
   3.6554790072647079E-005   9.2615262353922770E-002
   3.6993447553518839E-005   9.2615269119240340E-002
   3.7437368924161058E-005   9.2615276047765899E-002
   3.7886617351250994E-005   9.2615283143441279E-002
   3.8341256759466008E-005   9.2615290410303738E-002
   3.8801351840579603E-005   9.2615297852488135E-002
   3.9266968062666561E-005   9.2615305474228915E-002
   3.9738171679418550E-005   9.2615313279862874E-002
   4.0215029739571578E-005   9.2615321273831361E-002
   4.0697610096446433E-005   9.2615329460683016E-002
   4.1185981417603794E-005   9.2615337845076320E-002
   4.1680213194615046E-005   9.2615346431781959E-002
   4.2180375752950421E-005   9.2615355225686188E-002
   4.2686540261985828E-005   9.2615364231792924E-002
   4.3198778745129656E-005   9.2615373455226913E-002
   4.3717164090071211E-005   9.2615382901236831E-002
   4.4241770059152070E-005   9.2615392575198033E-002
   4.4772671299861894E-005   9.2615402482615405E-002
   4.5309943355460238E-005   9.2615412629126800E-002
   4.5853662675725765E-005   9.2615423020506196E-002
   4.6403906627834469E-005   9.2615433662667168E-002
   4.6960753507368477E-005   9.2615444561665553E-002
   4.7524282549456902E-005   9.2615455723703957E-002
   4.8094573940050390E-005   9.2615467155134357E-002
   4.8671708827330987E-005   9.2615478862462283E-002
   4.9255769333258966E-005   9.2615490852350005E-002
   4.9846838565258082E-005   9.2615503131621216E-002
   5.0445000628041180E-005   9.2615515707263729E-002
   5.1050340635577661E-005   9.2615528586434487E-002
   5.1662944723204601E-005   9.2615541776462848E-002
   5.2282900059883055E-005   9.2615555284855530E-002
   5.2910294860601654E-005   9.2615569119300301E-002
   5.3545218398928875E-005   9.2615583287670319E-002
   5.4187761019716023E-005   9.2615597798028831E-002
   5.4838014151952612E-005   9.2615612658634189E-002
   5.5496070321776043E-005   9.2615627877943696E-002
   5.6162023165637366E-005   9.2615643464618813E-002
   5.6835967443625014E-005   9.2615659427530569E-002
   5.7517999052948502E-005   9.2615675775763906E-002
   5.8208215041583887E-005   9.2615692518622866E-002
   5.8906713622082903E-005   9.2615709665636495E-002
   5.9613594185547891E-005   9.2615727226563652E-002
   6.0328957315774473E-005   9.2615745211398842E-002
   6.1052904803563762E-005   9.2615763630378017E-002
   6.1785539661206529E-005   9.2615782493984139E-002
   6.2526966137141010E-005   9.2615801812953161E-002
   6.3277289730786709E-005   9.2615821598280509E-002
   6.4036617207556136E-005   9.2615841861226803E-002
   6.4805056614046811E-005   9.2615862613324648E-002
   6.5582717293415375E-005   9.2615883866384877E-002
   6.6369709900936363E-005   9.2615905632503701E-002
   6.7166146419747597E-005   9.2615927924069211E-002
   6.7972140176784574E-005   9.2615950753768883E-002
   6.8787805858905990E-005   9.2615974134596379E-002
   6.9613259529212857E-005   9.2615998079858861E-002
   7.0448618643563407E-005   9.2616022603184994E-002
   7.1294002067286174E-005   9.2616047718532504E-002
   7.2149530092093609E-005   9.2616073440195873E-002
   7.3015324453198728E-005   9.2616099782814945E-002
   7.3891508346637125E-005   9.2616126761382811E-002
   7.4778206446796786E-005   9.2616154391254604E-002
   7.5675544924158337E-005   9.2616182688156370E-002
   7.6583651463248237E-005   9.2616211668193588E-002
   7.7502655280807213E-005   9.2616241347860589E-002
   7.8432687144176896E-005   9.2616271744050169E-002
