#       72 eigenvalues    121 kpoints
# Ef:      -0.2943876381
# Format: nk kx ky kz weight, followed by eigenvalues
     1     0.00000     0.00000     0.00000     0.0082644628
     1     -2.4216243981
     2     -1.5499866377
     3     -1.5499866377
     4     -1.5499866377
     5     -1.5490251890
     6     -0.9846201349
     7     -0.9483906765
     8     -0.9483906765
     9     -0.8871474680
    10     -0.8871474680
    11     -0.8871474680
    12     -0.4501302561
    13     -0.4501302561
    14     -0.4501302561
    15     -0.3863508115
    16     -0.3863508115
    17     -0.3863508115
    18     -0.3568876381
    19     -0.3568876381
    20     -0.3568876381
    21     -0.2793543758
    22     -0.2793543758
    23     -0.2793543758
    24     -0.1874537517
    25     -0.1874537517
    26     -0.1445634244
    27     -0.1445634244
    28     -0.1146092467
    29     -0.0345114782
    30     -0.0345114782
    31     -0.0345114782
    32      0.2755207707
    33      0.3039668768
    34      0.3039668768
    35      0.3039668768
    36      0.5130328672
    37      0.5130328672
    38      0.5130328672
    39      0.5814515134
    40      0.5814515134
    41      0.6801652749
    42      0.6801652749
    43      0.6801652749
    44      0.8231756123
    45      0.8231756123
    46      0.8231756123
    47      1.1162596741
    48      1.1162596741
    49      1.2771204878
    50      1.2771204878
    51      1.2771204878
    52      1.3582139883
    53      1.5171369475
    54      1.5657946719
    55      1.5657946719
    56      1.5657946719
    57      1.5741522522
    58      1.5741522522
    59      1.5741522522
    60      1.5760561344
    61      1.5760561344
    62      2.0893312564
    63      2.0893312564
    64      2.0893312564
    65      2.3202820058
    66      2.3202820058
    67      2.3202820058
    68      2.4174644701
    69      2.7626130723
    70      2.7626130723
    71      3.7871955023
    72      5.6801766508
     2     0.01064     0.00000     0.00000     0.0082644628
     1     -2.4216243312
     2     -1.5500181160
     3     -1.5499864398
     4     -1.5499864398
     5     -1.5489967121
     6     -0.9846195921
     7     -0.9483975898
     8     -0.9483883699
     9     -0.8871448545
    10     -0.8871448545
    11     -0.8871043702
    12     -0.4502108810
    13     -0.4501342634
    14     -0.4501342634
    15     -0.3864369531
    16     -0.3864369531
    17     -0.3864064376
    18     -0.3570951828
    19     -0.3569393330
    20     -0.3569393330
    21     -0.2793446433
    22     -0.2791988188
    23     -0.2791988188
    24     -0.1874517368
    25     -0.1872476153
    26     -0.1444646912
    27     -0.1444562188
    28     -0.1144673157
    29     -0.0345274822
    30     -0.0344518597
    31     -0.0344518597
    32      0.2749984963
    33      0.3039667495
    34      0.3039667495
    35      0.3044934656
    36      0.5128367438
    37      0.5128528795
    38      0.5128528795
    39      0.5809975366
    40      0.5813034311
    41      0.6802718459
    42      0.6802718459
    43      0.6804249717
    44      0.8232631169
    45      0.8233410102
    46      0.8233410102
    47      1.1162780479
    48      1.1163793532
    49      1.2764355430
    50      1.2764355430
    51      1.2771363408
    52      1.3582564559
    53      1.5170152512
    54      1.5633781020
    55      1.5633781020
    56      1.5657970520
    57      1.5686136543
    58      1.5760543187
    59      1.5769680155
    60      1.5769680155
    61      1.5808639528
    62      2.0874753746
    63      2.0900759739
    64      2.0900759739
    65      2.3197291625
    66      2.3204660227
    67      2.3204660227
    68      2.4190887802
    69      2.7623726410
    70      2.7629611524
    71      3.7876048487
    72      5.6783428358
     3     0.02128     0.00000     0.00000     0.0082644628
     1     -2.4216241309
     2     -1.5501033971
     3     -1.5499858467
     4     -1.5499858467
     5     -1.5489204085
     6     -0.9846183316
     7     -0.9484175799
     8     -0.9483814638
     9     -0.8871370294
    10     -0.8871370294
    11     -0.8869756358
    12     -0.4504523545
    13     -0.4501462353
    14     -0.4501462353
    15     -0.3866945971
    16     -0.3866945971
    17     -0.3865727434
    18     -0.3577130232
    19     -0.3570921114
    20     -0.3570921114
    21     -0.2793155042
    22     -0.2787352773
    23     -0.2787352773
    24     -0.1874457532
    25     -0.1866340166
    26     -0.1441688503
    27     -0.1441353193
    28     -0.1140419141
    29     -0.0345754128
    30     -0.0342733729
    31     -0.0342733729
    32      0.2735385294
    33      0.3039664742
    34      0.3039664742
    35      0.3059639728
    36      0.5122501967
    37      0.5123152334
    38      0.5123152334
    39      0.5796420510
    40      0.5808619585
    41      0.6805896720
    42      0.6805896720
    43      0.6812013685
    44      0.8235187003
    45      0.8238364653
    46      0.8238364653
    47      1.1163245058
    48      1.1167383757
    49      1.2744012527
    50      1.2744012527
    51      1.2771838605
    52      1.3583965690
    53      1.5166500994
    54      1.5591703449
    55      1.5591703449
    56      1.5617568017
    57      1.5658041779
    58      1.5760488029
    59      1.5823563721
    60      1.5823563721
    61      1.5855199894
    62      2.0821171794
    63      2.0923059980
    64      2.0923059980
    65      2.3180780839
    66      2.3210187832
    67      2.3210187832
    68      2.4238039738
    69      2.7616521526
    70      2.7639951204
    71      3.7887735076
    72      5.6729805627
     4     0.03193     0.00000     0.00000     0.0082644628
     1     -2.4216237985
     2     -1.5502249634
     3     -1.5499848598
     4     -1.5499848598
     5     -1.5488137156
     6     -0.9846174446
     7     -0.9484484300
     8     -0.9483699989
     9     -0.8871240387
    10     -0.8871240387
    11     -0.8867629212
    12     -0.4508534763
    13     -0.4501660220
    14     -0.4501660220
    15     -0.3871213701
    16     -0.3871213701
    17     -0.3868480253
    18     -0.3587271360
    19     -0.3573393473
    20     -0.3573393473
    21     -0.2792671337
    22     -0.2779728780
    23     -0.2779728780
    24     -0.1874359781
    25     -0.1856270182
    26     -0.1436769747
    27     -0.1436028702
    28     -0.1133342160
    29     -0.0346550263
    30     -0.0339771220
    31     -0.0339771220
    32      0.2713780652
    33      0.3039663720
    34      0.3039663720
    35      0.3081339759
    36      0.5112786654
    37      0.5114267770
    38      0.5114267770
    39      0.5774043878
    40      0.5801351210
    41      0.6811131781
    42      0.6811131781
    43      0.6824866681
    44      0.8239216855
    45      0.8246597292
    46      0.8246597292
    47      1.1163739885
    48      1.1173367001
    49      1.2710768874
    50      1.2710768874
    51      1.2772629279
    52      1.3586719112
    53      1.5160413040
    54      1.5546379785
    55      1.5547446020
    56      1.5547446020
    57      1.5658160056
    58      1.5760393828
    59      1.5886953916
    60      1.5886953916
    61      1.5889433761
    62      2.0738296689
    63      2.0960090704
    64      2.0960090704
    65      2.3153509063
    66      2.3219424628
    67      2.3219424628
    68      2.4311875310
    69      2.7604540208
    70      2.7656842000
    71      3.7905300532
    72      5.6644881395
     5     0.04257     0.00000     0.00000     0.0082644628
     1     -2.4216233358
     2     -1.5503689271
     3     -1.5499834816
     4     -1.5499834816
     5     -1.5486903893
     6     -0.9846187073
     7     -0.9484865529
     8     -0.9483540426
     9     -0.8871059586
    10     -0.8871059586
    11     -0.8864689214
    12     -0.4514122578
    13     -0.4501933741
    14     -0.4501933741
    15     -0.3877132305
    16     -0.3877132305
    17     -0.3872294877
    18     -0.3601152782
    19     -0.3576709097
    20     -0.3576709097
    21     -0.2791998223
    22     -0.2769260134
    23     -0.2769260134
    24     -0.1874226906
    25     -0.1842488954
    26     -0.1429908426
    27     -0.1428624202
    28     -0.1123461800
    29     -0.0347659172
    30     -0.0335649395
    31     -0.0335649395
    32      0.2687509307
    33      0.3039669819
    34      0.3039669819
    35      0.3107575298
    36      0.5099311208
    37      0.5101985950
    38      0.5101985950
    39      0.5743167542
    40      0.5791353745
    41      0.6818333511
    42      0.6818333511
    43      0.6842687495
    44      0.8244380186
    45      0.8258069414
    46      0.8258069414
    47      1.1163878253
    48      1.1181742672
    49      1.2665540345
    50      1.2665540345
    51      1.2773733401
    52      1.3591431140
    53      1.5151885527
    54      1.5474945830
    55      1.5502756788
    56      1.5502756788
    57      1.5658324625
    58      1.5760257225
    59      1.5908593076
    60      1.5957357813
    61      1.5957357813
    62      2.0634168057
    63      2.1011651470
    64      2.1011651470
    65      2.3115838046
    66      2.3232408405
    67      2.3232408405
    68      2.4406705748
    69      2.7587822581
    70      2.7679772041
    71      3.7926106069
    72      5.6534686114
     6     0.05321     0.00000     0.00000     0.0082644628
     1     -2.4216227458
     2     -1.5505268815
     3     -1.5499817156
     4     -1.5499817156
     5     -1.5485586559
     6     -0.9846245166
     7     -0.9485271481
     8     -0.9483336891
     9     -0.8870828953
    10     -0.8870828953
    11     -0.8860972770
    12     -0.4521259382
    13     -0.4502279434
    14     -0.4502279434
    15     -0.3884643815
    16     -0.3884643815
    17     -0.3877133071
    18     -0.3618484795
    19     -0.3580743174
    20     -0.3580743174
    21     -0.2791139744
    22     -0.2756132820
    23     -0.2756132820
    24     -0.1874062491
    25     -0.1825285946
    26     -0.1421129257
    27     -0.1419188842
    28     -0.1110805520
    29     -0.0349075178
    30     -0.0330393741
    31     -0.0330393741
    32      0.2658289949
    33      0.3039690667
    34      0.3039690667
    35      0.3136456359
    36      0.5082199232
    37      0.5086455548
    38      0.5086455548
    39      0.5704242195
    40      0.5778784518
    41      0.6827381217
    42      0.6827381217
    43      0.6865322542
    44      0.8250209712
    45      0.8272724508
    46      0.8272724508
    47      1.1163183124
    48      1.1192510135
    49      1.2609478602
    50      1.2609478602
    51      1.2775148031
    52      1.3598902783
    53      1.5140914115
    54      1.5405227624
    55      1.5457449093
    56      1.5457449093
    57      1.5658534473
    58      1.5760073611
    59      1.5910289839
    60      1.6034041021
    61      1.6034041021
    62      2.0517693844
    63      2.1077468585
    64      2.1077468585
    65      2.3068259569
    66      2.3249195466
    67      2.3249195466
    68      2.4516580673
    69      2.7566424634
    70      2.7708026287
    71      3.7946896113
    72      5.6406491146
     7     0.06385     0.00000     0.00000     0.0082644628
     1     -2.4216220324
     2     -1.5506939903
     3     -1.5499795662
     4     -1.5499795662
     5     -1.5484231263
     6     -0.9846377981
     7     -0.9485644108
     8     -0.9483090586
     9     -0.8870549846
    10     -0.8870549846
    11     -0.8856524565
    12     -0.4529910056
    13     -0.4502692839
    14     -0.4502692839
    15     -0.3893672219
    16     -0.3893672219
    17     -0.3882947160
    18     -0.3638927887
    19     -0.3585360068
    20     -0.3585360068
    21     -0.2790101057
    22     -0.2740562829
    23     -0.2740562829
    24     -0.1873870660
    25     -0.1804999234
    26     -0.1410463791
    27     -0.1407784900
    28     -0.1095408668
    29     -0.0350791002
    30     -0.0324036746
    31     -0.0324036746
    32      0.2627236511
    33      0.3039736193
    34      0.3039736193
