     14.65825286331901012      0.00000000000000000      0.00000000000000000
      0.00000000000000000     14.65825286331901012      0.00000000000000000
      0.00000000000000000      0.00000000000000000     36.08813286912941720
      32
      0.24999999966282319      0.24499870184775138      0.18287147696409650     1  T  T  T
      0.01478875368751370      0.01303524290966779      0.33345523544288924     1  T  T  T
     -0.00000000183701491      0.25000000213477197      0.25270912923893379     1  T  T  T
      0.24999999998528113      0.08235438799973227      0.41138526581940443     1  T  T  T
      0.24999999982429125      0.74546434779988435      0.19298130848850828     1  T  T  T
      0.98521124218222478      0.48696475910181436      0.33345523650204167     1  T  T  T
     -0.00000000141084017      0.75000000031001701      0.26719269522119077     1  T  T  T
      0.24999999997609104      0.37349937167264763      0.37227029442520942     1  T  T  T
      0.74999999960126529      0.25500129957096934      0.18287147543792284     1  T  T  T
      0.48521124624723755      0.01303524285391577      0.33345523542671185     1  T  T  T
      0.50000000081114582      0.25000000167518110      0.25270912922053590     1  T  T  T
      0.75000000000342981      0.12650063274914497      0.37227029638562847     1  T  T  T
      0.74999999993949662      0.75453565250849564      0.19298130783724293     1  T  T  T
      0.51478875772670030      0.48696475903491754      0.33345523650949982     1  T  T  T
      0.50000000058861649      0.75000000017113622      0.26719269521950362     1  T  T  T
      0.74999999996502154      0.41764561773093456      0.41138527057437840     1  T  T  T
      0.00000000000000000      0.00000000000000004      0.04553980000000000     1  F  F  F
      0.24999999977524048      0.99106772624663508      0.11620934395388673     1  T  T  T
      0.00000000000000000      0.50000000000000000      0.04553980000000000     1  F  F  F
      0.24999999999572950      0.50095641812917868      0.11634831850117493     1  T  T  T
      0.50000000000000000      0.00000000000000004      0.04553980000000000     1  F  F  F
      0.74999999985381394      0.99904358203429888      0.11634831807976599     1  T  T  T
      0.50000000000000000      0.50000000000000000      0.04553980000000000     1  F  F  F
      0.74999999999376210      0.50893227511876227      0.11620934316358170     1  T  T  T
      0.00000000000000000      0.15777099999999999      0.00000000000000000     2  F  F  F
      0.00000000000000000      0.65777099999999999      0.00000000000000000     2  F  F  F
      0.50000000000000000      0.15777099999999999      0.00000000000000000     2  F  F  F
      0.50000000000000000      0.65777099999999999      0.00000000000000000     2  F  F  F
      0.00000000000000000      0.84222900000000001      0.00000000000000000     2  F  F  F
      0.00000000000000000      0.34222900000000001      0.00000000000000000     2  F  F  F
      0.50000000000000000      0.84222900000000001      0.00000000000000000     2  F  F  F
      0.50000000000000000      0.34222900000000001      0.00000000000000000     2  F  F  F
